,loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/hidden_channels,config/hidden_layers,config/lr,config/lr_decay_min_lr,config/lr_decay_rate,config/out_layers,config/weight_decay,logdir
0,0.1002304181456565,21.202818870544437,False,,,84,d3d91_00000,4cd70fd6664a462b8047020e80596a0a,2022-11-23_21-53-39,1669211619,1885.6811316013336,166725,gpu405,11.11.4.5,1885.6811316013336,0,84,0.0033276081085205,109,135,8,0.002122709376242135,1.2970341264940998e-05,0.9187100663126155,7,7.323680100681008e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00000_0_batch_size=109,hidden_channels=135,hidden_layers=8,lr=0.0021,lr_decay_min_lr=0.0000,lr_decay_rate=0.9187,out_2022-11-23_21-22-07"
1,0.1263861358165741,50.08115839958191,True,,,20,d3d91_00001,ed7d1ec7aadb4ea78b28a42779259c0f,2022-11-23_21-35-27,1669210527,788.3714714050293,166764,gpu405,11.11.4.5,788.3714714050293,0,20,0.0030903816223144,126,483,7,0.000602497236047652,2.803006593632356e-06,0.9733359972399963,6,2.6218929606523777e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00001_1_batch_size=126,hidden_channels=483,hidden_layers=7,lr=0.0006,lr_decay_min_lr=0.0000,lr_decay_rate=0.9733,out_2022-11-23_21-22-13"
2,0.1225256249308586,24.956868410110477,True,,,40,d3d91_00002,a4cc2cf4721440e698d8305625a50a3c,2022-11-23_21-41-43,1669210903,1158.2553403377533,166803,gpu405,11.11.4.5,1158.2553403377533,0,40,0.0033619403839111,57,133,2,0.0009747203916491891,3.5324775744995638e-06,0.9025975594711956,4,1.3659703788717952e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00002_2_batch_size=57,hidden_channels=133,hidden_layers=2,lr=0.0010,lr_decay_min_lr=0.0000,lr_decay_rate=0.9026,out__2022-11-23_21-22-19"
3,0.2272932529449463,36.64606070518494,True,,,10,d3d91_00003,312854ee601848eb864be56cd306ae15,2022-11-23_21-28-44,1669210124,373.4294035434723,166865,gpu405,11.11.4.5,373.4294035434723,0,10,0.0033857822418212,59,422,1,0.0005858134024253555,5.665803153004516e-05,0.9268131233006655,4,5.098788473943427e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00003_3_batch_size=59,hidden_channels=422,hidden_layers=1,lr=0.0006,lr_decay_min_lr=0.0001,lr_decay_rate=0.9268,out__2022-11-23_21-22-24"
4,0.3042731583118438,41.60100030899048,True,,,10,d3d91_00004,fd0767459f7442018b33e43d2c622617,2022-11-23_21-28-52,1669210132,375.9459271430969,167962,gpu405,11.11.4.5,375.9459271430969,0,10,0.0037431716918945,198,446,8,0.008816143384307603,1.7186089981842216e-06,0.8190392182411708,6,2.6789132500910723e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00004_4_batch_size=198,hidden_channels=446,hidden_layers=8,lr=0.0088,lr_decay_min_lr=0.0000,lr_decay_rate=0.8190,out_2022-11-23_21-22-30"
5,0.1563068181276321,18.065167665481567,True,,,10,d3d91_00005,b7e37dba4f2b4f89a830688199142d43,2022-11-23_21-25-47,1669209947,185.5069344043732,168367,gpu405,11.11.4.5,185.5069344043732,0,10,0.0035133361816406,135,466,2,0.0020168414356870074,1.564959520294845e-05,0.9041041247433252,5,2.432696664420601e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00005_5_batch_size=135,hidden_channels=466,hidden_layers=2,lr=0.0020,lr_decay_min_lr=0.0000,lr_decay_rate=0.9041,out_2022-11-23_21-22-36"
6,0.1274096071720123,16.014246702194214,True,,,20,d3d91_00006,1cd85c9cb3c94e0b8bc4d80a94f5309a,2022-11-23_21-28-05,1669210085,317.6207962036133,168759,gpu405,11.11.4.5,317.6207962036133,0,20,0.0035362243652343,197,127,3,0.0008597346725528274,5.682661288116424e-06,0.993218532835414,3,3.942461817882321e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00006_6_batch_size=197,hidden_channels=127,hidden_layers=3,lr=0.0009,lr_decay_min_lr=0.0000,lr_decay_rate=0.9932,out_2022-11-23_21-22-42"
7,0.1261685639619827,12.977226734161375,False,,,30,d3d91_00007,56f001435ce1452b90f214d47b738352,2022-11-23_21-29-36,1669210176,402.70334553718567,169325,gpu405,11.11.4.5,402.70334553718567,0,30,0.0036354064941406,239,224,3,0.0022221771207460647,1.0526262806608186e-06,0.9075411378389941,8,6.0229965102405675e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00007_7_batch_size=239,hidden_channels=224,hidden_layers=3,lr=0.0022,lr_decay_min_lr=0.0000,lr_decay_rate=0.9075,out_2022-11-23_21-22-47"
8,0.1522081792354583,30.422553062438965,True,,,10,d3d91_00008,b7e37dba4f2b4f89a830688199142d43,2022-11-23_21-30-53,1669210253,305.4293615818024,168367,gpu405,11.11.4.5,305.4293615818024,0,10,0.0035133361816406,186,501,6,0.00020442640190912473,4.804625140514342e-05,0.9986005199779409,5,3.449984562503415e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00008_8_batch_size=186,hidden_channels=501,hidden_layers=6,lr=0.0002,lr_decay_min_lr=0.0000,lr_decay_rate=0.9986,out_2022-11-23_21-25-47"
9,0.1693127006292343,42.66997385025024,True,,,10,d3d91_00009,1cd85c9cb3c94e0b8bc4d80a94f5309a,2022-11-23_21-35-16,1669210516,430.90117478370667,168759,gpu405,11.11.4.5,430.90117478370667,0,10,0.0035362243652343,82,441,4,0.0003459659692778157,5.706949140216908e-05,0.9155456442665432,7,3.114265944158248e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d3d91_00009_9_batch_size=82,hidden_channels=441,hidden_layers=4,lr=0.0003,lr_decay_min_lr=0.0001,lr_decay_rate=0.9155,out__2022-11-23_21-28-05"
