,loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/hidden_channel,config/hidden_layers,config/lr,config/lr_decay_rate,config/out_layers,config/weight_decay,logdir
10,0.4616387188434601,20.159883737564087,True,,,10,5f993_00010,244a2f63c7b7430b9e180cac35c57cd1,2022-11-17_17-12-54,1668676374,205.0093274116516,170449,gpu406,11.11.4.6,205.0093274116516,0,10,0.0031900405883789,195,447,4,0.04404679240559702,0.9049286889552001,1,0.0005475163458556774,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00010_10_batch_size=195,hidden_channel=447,hidden_layers=4,lr=0.0440,lr_decay_rate=0.9049,out_layers=1,weight_decay=_2022-11-17_17-09-29"
11,0.3526381850242615,28.324198484420776,True,,,10,5f993_00011,3a92d88dc5a544f6b3a02a3186ddaaae,2022-11-17_17-16-36,1668676596,286.9390871524811,171705,gpu406,11.11.4.6,286.9390871524811,0,10,0.0035352706909179,247,263,7,0.00011861662520207321,0.8703996743693977,8,0.0006835045450201249,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00011_11_batch_size=247,hidden_channel=263,hidden_layers=7,lr=0.0001,lr_decay_rate=0.8704,out_layers=8,weight_decay=_2022-11-17_17-11-49"
12,0.4999722242355346,22.299028158187863,True,,,10,5f993_00012,244a2f63c7b7430b9e180cac35c57cd1,2022-11-17_17-16-39,1668676599,224.6467456817627,170449,gpu406,11.11.4.6,224.6467456817627,0,10,0.0031900405883789,123,480,4,0.0642879723449476,0.9249577861409883,8,0.00030323561527348803,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00012_12_batch_size=123,hidden_channel=480,hidden_layers=4,lr=0.0643,lr_decay_rate=0.9250,out_layers=8,weight_decay=_2022-11-17_17-12-54"
13,0.2685306668281555,33.15003561973572,True,,,40,5f993_00013,3a92d88dc5a544f6b3a02a3186ddaaae,2022-11-17_17-38-55,1668677935,1339.0811665058136,171705,gpu406,11.11.4.6,1339.0811665058136,0,40,0.0035352706909179,107,445,8,0.006363941091298703,0.9505263609141722,5,0.0004343925820626474,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00013_13_batch_size=107,hidden_channel=445,hidden_layers=8,lr=0.0064,lr_decay_rate=0.9505,out_layers=5,weight_decay=_2022-11-17_17-16-36"
14,0.1113502755761146,13.800974607467651,False,,,116,5f993_00014,244a2f63c7b7430b9e180cac35c57cd1,2022-11-17_17-44-44,1668678284,1684.6824119091034,170449,gpu406,11.11.4.6,1684.6824119091034,0,116,0.0031900405883789,112,481,1,0.00149051353860022,0.9307097519098948,5,4.32302111957771e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00014_14_batch_size=112,hidden_channel=481,hidden_layers=1,lr=0.0015,lr_decay_rate=0.9307,out_layers=5,weight_decay=_2022-11-17_17-16-39"
15,0.2668623030185699,22.071313858032227,True,,,20,5f993_00015,56a696dd836c499bb03ac7529e94962c,2022-11-17_17-27-11,1668677231,432.8118245601654,172670,gpu406,11.11.4.6,432.8118245601654,0,20,0.0034446716308593,88,108,5,0.008924307847635298,0.8327875904305834,5,0.00022944693425348963,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00015_15_batch_size=88,hidden_channel=108,hidden_layers=5,lr=0.0089,lr_decay_rate=0.8328,out_layers=5,weight_decay=0_2022-11-17_17-19-58"
16,0.0937495902180671,12.44536018371582,False,,,100,5f993_00016,56a696dd836c499bb03ac7529e94962c,2022-11-17_17-48-51,1668678531,1300.6948204040527,172670,gpu406,11.11.4.6,1300.6948204040527,0,100,0.0034446716308593,167,233,2,0.0011392128848839713,0.968584780714766,4,7.476092441939525e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00016_16_batch_size=167,hidden_channel=233,hidden_layers=2,lr=0.0011,lr_decay_rate=0.9686,out_layers=4,weight_decay=_2022-11-17_17-27-11"
17,0.2675580382347107,32.86490607261658,True,,,40,5f993_00017,f134aa5308c24f43b0d41089e8fdfa36,2022-11-17_17-49-57,1668678597,1307.362077474594,173244,gpu406,11.11.4.6,1307.362077474594,0,40,0.0036277770996093,237,470,9,0.00608993392432662,0.933685748203148,4,0.0007244327113693394,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00017_17_batch_size=237,hidden_channel=470,hidden_layers=9,lr=0.0061,lr_decay_rate=0.9337,out_layers=4,weight_decay=_2022-11-17_17-28-09"
18,0.0976581797003746,33.532535791397095,False,,,59,5f993_00018,3a92d88dc5a544f6b3a02a3186ddaaae,2022-11-17_18-11-52,1668679912,1976.4362881183624,171705,gpu406,11.11.4.6,1976.4362881183624,0,59,0.0035352706909179,90,423,7,0.003436399920567826,0.9965564128071454,2,0.00015639653470250024,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00018_18_batch_size=90,hidden_channel=423,hidden_layers=7,lr=0.0034,lr_decay_rate=0.9966,out_layers=2,weight_decay=0_2022-11-17_17-38-55"
19,0.1073497459292411,21.80487060546875,True,,,80,5f993_00019,310c6507f67e48698efce4ab25a6b3c3,2022-11-17_18-09-06,1668679746,1729.0373542308807,170966,gpu406,11.11.4.6,1729.0373542308807,0,80,0.0035464763641357,80,91,1,0.0006226060745148371,0.8528275285754234,7,3.597546659444049e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_5f993_00019_19_batch_size=80,hidden_channel=91,hidden_layers=1,lr=0.0006,lr_decay_rate=0.8528,out_layers=7,weight_decay=0._2022-11-17_17-40-17"
