,loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/hidden_channels,config/hidden_layers,config/lr,config/lr_decay_min_lr,config/lr_decay_rate,config/lr_scheduler,config/out_layers,config/weight_decay,logdir
169,0.576411783695221,11.954810857772827,True,,,10,dfeda_00169,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_21-57-24,1669730244,120.52668023109436,40360,gpu407,11.11.4.7,120.52668023109436,0,10,0.0035722255706787,228,217,6,0.0061747912698543045,4.882921539432191e-06,0.8970228250473412,step,9,1.066700302415092e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00169_169_batch_size=228,hidden_channels=217,hidden_layers=6,lr=0.0062,lr_decay_min_lr=0.0000,lr_decay_rate=0.8970,l_2022-11-29_21-55-24"
170,0.2952254712581634,8.5569326877594,True,,,10,dfeda_00170,6d0633263f4b4fda869432ca66a3ee72,2022-11-29_21-57-40,1669730260,86.88359522819519,39746,gpu407,11.11.4.7,86.88359522819519,0,10,0.0031819343566894,201,235,1,0.00023784571806333217,3.2741734265743606e-06,0.8099182061374729,step,7,6.6817177389580244e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00170_170_batch_size=201,hidden_channels=235,hidden_layers=1,lr=0.0002,lr_decay_min_lr=0.0000,lr_decay_rate=0.8099,l_2022-11-29_21-56-13"
171,0.1487133055925369,11.451158285140991,True,,,20,dfeda_00171,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-01-20,1669730480,235.83503699302676,40360,gpu407,11.11.4.7,235.83503699302676,0,20,0.0035722255706787,222,238,6,0.0027640102526223327,7.591592274401342e-05,0.8655655461724654,cosine,4,1.0839015184871167e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00171_171_batch_size=222,hidden_channels=238,hidden_layers=6,lr=0.0028,lr_decay_min_lr=0.0001,lr_decay_rate=0.8656,l_2022-11-29_21-57-24"
172,0.4338279664516449,38.95504450798035,True,,,10,dfeda_00172,6d0633263f4b4fda869432ca66a3ee72,2022-11-29_22-04-08,1669730648,388.0274102687836,39746,gpu407,11.11.4.7,388.0274102687836,0,10,0.0031819343566894,108,409,8,0.001299449254594888,1.3121224702494635e-05,0.8794296021700664,step,8,5.835208715035468e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00172_172_batch_size=108,hidden_channels=409,hidden_layers=8,lr=0.0013,lr_decay_min_lr=0.0000,lr_decay_rate=0.8794,l_2022-11-29_21-57-40"
173,0.0995897874236106,20.980919122695923,False,,,89,dfeda_00173,b011f1b9eaa14407ad2c3b4b504f9ca2,2022-11-29_22-27-42,1669732062,1781.8240270614624,39698,gpu407,11.11.4.7,1781.8240270614624,0,89,0.0029306411743164,151,358,3,0.006129242594703592,6.437199725245142e-05,0.9040763243598523,step,7,4.007747004174017e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00173_173_batch_size=151,hidden_channels=358,hidden_layers=3,lr=0.0061,lr_decay_min_lr=0.0001,lr_decay_rate=0.9041,l_2022-11-29_21-58-00"
174,0.191468209028244,12.861348628997805,True,,,20,dfeda_00174,aca6bd6442604f85aa3b5ff8e14fca16,2022-11-29_22-02-45,1669730565,264.5009398460388,41679,gpu407,11.11.4.7,264.5009398460388,0,20,0.0034675598144531,224,366,1,0.0011312253795516313,8.061737223200646e-06,0.9456377598470705,step,6,1.3655837368899957e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00174_174_batch_size=224,hidden_channels=366,hidden_layers=1,lr=0.0011,lr_decay_min_lr=0.0000,lr_decay_rate=0.9456,l_2022-11-29_21-58-20"
175,0.1446229517459869,19.096209049224854,True,,,20,dfeda_00175,32ee0b7444fb4ef0b923e0f017afe12f,2022-11-29_22-05-28,1669730728,423.313866853714,41281,gpu407,11.11.4.7,423.313866853714,0,20,0.003443956375122,181,446,5,0.002862786560796186,2.3553886474463713e-05,0.9509589438073786,step,5,4.228856850412279e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00175_175_batch_size=181,hidden_channels=446,hidden_layers=5,lr=0.0029,lr_decay_min_lr=0.0000,lr_decay_rate=0.9510,l_2022-11-29_21-58-25"
176,0.1156969293951988,10.669256925582886,True,,,40,dfeda_00176,82ac881e771b43d2ae64e9e9a586f997,2022-11-29_22-08-11,1669730891,410.5786395072937,40360,gpu407,11.11.4.7,410.5786395072937,0,40,0.0035722255706787,225,239,4,0.005017499782250069,4.917695631814543e-06,0.9652424746094261,step,3,3.57324297119272e-06,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00176_176_batch_size=225,hidden_channels=239,hidden_layers=4,lr=0.0050,lr_decay_min_lr=0.0000,lr_decay_rate=0.9652,l_2022-11-29_22-01-20"
177,0.1200327202677726,27.49784827232361,False,,,32,dfeda_00177,aca6bd6442604f85aa3b5ff8e14fca16,2022-11-29_22-19-07,1669731547,981.6008515357972,41679,gpu407,11.11.4.7,981.6008515357972,0,32,0.0034675598144531,35,282,1,0.007232253620698312,3.804796776227351e-05,0.9052261009437119,cosine,4,5.867329887092417e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00177_177_batch_size=35,hidden_channels=282,hidden_layers=1,lr=0.0072,lr_decay_min_lr=0.0000,lr_decay_rate=0.9052,lr_2022-11-29_22-02-45"
178,0.1385511308908462,11.030770063400269,True,,,20,dfeda_00178,67137215a85941f39973611e3ac79bba,2022-11-29_22-07-02,1669730822,219.5432441234589,39785,gpu407,11.11.4.7,219.5432441234589,0,20,0.0034267902374267,219,448,1,0.005954663943875598,2.0994304060532485e-06,0.8800852456180966,cosine,4,5.4655627133629794e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_dfeda_00178_178_batch_size=219,hidden_channels=448,hidden_layers=1,lr=0.0060,lr_decay_min_lr=0.0000,lr_decay_rate=0.8801,l_2022-11-29_22-03-23"
