,loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/hidden_channel,config/hidden_layers,config/lr,config/lr_decay_rate,config/out_layers,config/weight_decay,logdir
0,0.4621531069278717,25.86745858192444,True,,,4,d90e7_00000,2ef522c56c6f4613be23708b0d7fd50f,2022-11-16_22-15-35,1668608135,118.51475930213928,150805,gpu404,11.11.4.4,118.51475930213928,0,4,0.0030529499053955,192,268,6,0.03851796278847832,0.8536412367484788,3,9.77787326678448e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00000_0_batch_size=192,hidden_channel=268,hidden_layers=6,lr=0.0385,lr_decay_rate=0.8536,out_layers=3,weight_decay=0_2022-11-16_22-13-31"
1,0.3258549869060516,29.26296591758728,True,,,8,d90e7_00001,ab02134b9ca74bcebd38a0a04761aa21,2022-11-16_22-17-41,1668608261,239.45816612243647,150853,gpu404,11.11.4.4,239.45816612243647,0,8,0.0035231113433837,100,313,7,0.00010503540601601736,0.8243060375401795,9,0.00012348388891777435,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00001_1_batch_size=100,hidden_channel=313,hidden_layers=7,lr=0.0001,lr_decay_rate=0.8243,out_layers=9,weight_decay=0_2022-11-16_22-13-36"
2,0.4673071205615997,26.351173639297485,True,,,1,d90e7_00002,9706209e0f1b422f97fe815623b435b7,2022-11-16_22-14-14,1668608054,26.351173639297485,151243,gpu404,11.11.4.4,26.351173639297485,0,1,0.0033583641052246,157,468,7,0.0016327801840919983,0.9549724436856001,7,0.0008586279877197682,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00002_2_batch_size=157,hidden_channel=468,hidden_layers=7,lr=0.0016,lr_decay_rate=0.9550,out_layers=7,weight_decay=0_2022-11-16_22-13-42"
3,0.2168202996253967,54.07280373573303,True,,,16,d90e7_00003,048ab463264b4d5c9947500b7088d866,2022-11-16_22-28-43,1668608923,889.912467956543,151635,gpu404,11.11.4.4,889.912467956543,0,16,0.0035591125488281,61,463,9,0.00018525598193632574,0.9814135128169579,5,2.9086916981266485e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00003_3_batch_size=61,hidden_channel=463,hidden_layers=9,lr=0.0002,lr_decay_rate=0.9814,out_layers=5,weight_decay=0._2022-11-16_22-13-48"
4,0.3254293799400329,25.04104447364807,True,,,8,d90e7_00004,468aaa157daa41408395857a8146bbd8,2022-11-16_22-17-19,1668608239,199.2936282157898,152037,gpu404,11.11.4.4,199.2936282157898,0,8,0.0034680366516113,123,399,5,0.00012163781939657602,0.9483369810272837,9,1.1668442014342323e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00004_4_batch_size=123,hidden_channel=399,hidden_layers=5,lr=0.0001,lr_decay_rate=0.9483,out_layers=9,weight_decay=0_2022-11-16_22-13-53"
5,0.4967794716358185,25.17843651771545,True,,,1,d90e7_00005,264f1817f6e4466c96dfe638046fa5df,2022-11-16_22-14-30,1668608070,25.17843651771545,152604,gpu404,11.11.4.4,25.17843651771545,0,1,0.0034844875335693,97,322,4,0.015746198106178534,0.8814767371289357,9,2.747770155691744e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00005_5_batch_size=97,hidden_channel=322,hidden_layers=4,lr=0.0157,lr_decay_rate=0.8815,out_layers=9,weight_decay=0._2022-11-16_22-13-59"
6,0.091233916580677,13.252164602279665,False,,,312,d90e7_00006,bbaea39c35844fbeb331a22daf357183,2022-11-16_23-45-25,1668613525,5473.699676036835,153005,gpu404,11.11.4.4,5473.699676036835,0,312,0.0034656524658203,135,363,2,0.0003906978194959154,0.9982837386774468,6,0.00015922196620569116,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00006_6_batch_size=135,hidden_channel=363,hidden_layers=2,lr=0.0004,lr_decay_rate=0.9983,out_layers=6,weight_decay=0_2022-11-16_22-14-05"
7,0.336057186126709,21.477014541625977,True,,,8,d90e7_00007,d38a149a9e564cdda9bbda10bc936d1c,2022-11-16_22-17-19,1668608239,181.69628882408145,153575,gpu404,11.11.4.4,181.69628882408145,0,8,0.0036311149597167,174,213,4,0.00020023076074509707,0.9617760238621033,5,1.532126527461316e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00007_7_batch_size=174,hidden_channel=213,hidden_layers=4,lr=0.0002,lr_decay_rate=0.9618,out_layers=5,weight_decay=0_2022-11-16_22-14-11"
8,0.2603059709072113,25.616173028945923,True,,,16,d90e7_00008,9706209e0f1b422f97fe815623b435b7,2022-11-16_22-20-46,1668608446,389.04269528388977,151243,gpu404,11.11.4.4,389.04269528388977,0,16,0.0033583641052246,76,342,2,0.0001208333941156686,0.9027508741709962,7,1.261554128794279e-05,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00008_8_batch_size=76,hidden_channel=342,hidden_layers=2,lr=0.0001,lr_decay_rate=0.9028,out_layers=7,weight_decay=0._2022-11-16_22-14-17"
9,0.4226368963718414,28.21623682975769,True,,,1,d90e7_00009,264f1817f6e4466c96dfe638046fa5df,2022-11-16_22-14-59,1668608099,28.21623682975769,152604,gpu404,11.11.4.4,28.21623682975769,0,1,0.0034844875335693,248,336,8,0.0016797758810186796,0.9615271074495999,6,0.00010344222381763897,"/public/home/hpc192311018/ray_results/tune/wrapper_d90e7_00009_9_batch_size=248,hidden_channel=336,hidden_layers=8,lr=0.0017,lr_decay_rate=0.9615,out_layers=6,weight_decay=0_2022-11-16_22-14-30"
